statefips,fips,census_region,year,g,treat,rel_year,pct_insured_total,pct_insured_male,pct_insured_female,pct_uninsured_total,pct_uninsured_male,pct_uninsured_female
26,26153,Midwest,2015,2014,TRUE,1,59.1,55.7,62.4,9.7,10.8,8.6
26,26155,Midwest,2015,2014,TRUE,1,60.3,57.5,63,7,8.2,5.8
26,26157,Midwest,2015,2014,TRUE,1,63,60.5,65.5,7,8.1,5.8
26,26159,Midwest,2015,2014,TRUE,1,58.8,56.6,60.9,9.8,11.3,8.2
26,26161,Midwest,2015,2014,TRUE,1,47.7,45.6,49.8,5.4,6.4,4.5
26,26163,Midwest,2015,2014,TRUE,1,58.9,54.5,63.1,9.4,11.6,7.2
26,26165,Midwest,2015,2014,TRUE,1,68.1,65.7,70.5,8.1,9.2,6.9
27,27001,Midwest,2015,2014,TRUE,1,61.3,59.9,62.7,6.3,7.1,5.5
27,27003,Midwest,2015,2014,TRUE,1,42.2,39.7,44.8,4.2,4.8,3.6
27,27005,Midwest,2015,2014,TRUE,1,56.1,54.2,58.1,6.2,7.3,5
27,27007,Midwest,2015,2014,TRUE,1,60.7,57,64.3,8.5,10.1,6.9
27,27009,Midwest,2015,2014,TRUE,1,57.8,54.9,60.8,4.2,4.9,3.4
27,27011,Midwest,2015,2014,TRUE,1,56.5,54.3,58.8,5.2,6,4.4
27,27013,Midwest,2015,2014,TRUE,1,60,58.1,61.9,4.4,4.9,3.9
27,27015,Midwest,2015,2014,TRUE,1,55.5,53.5,57.7,4,4.7,3.2
27,27017,Midwest,2015,2014,TRUE,1,54.1,52.7,55.6,5.1,6.2,4
27,27019,Midwest,2015,2014,TRUE,1,31,29,33,2.6,2.8,2.4
27,27021,Midwest,2015,2014,TRUE,1,59.3,56.8,61.8,8.3,9.7,6.8
27,27023,Midwest,2015,2014,TRUE,1,53.9,51.4,56.4,6.2,7,5.4
27,27025,Midwest,2015,2014,TRUE,1,45.3,42.9,47.9,3.7,4.3,3.1
27,27027,Midwest,2015,2014,TRUE,1,53.7,51.5,56,4.2,5,3.4
27,27029,Midwest,2015,2014,TRUE,1,59.2,56.6,61.9,7.6,9,6.2
27,27031,Midwest,2015,2014,TRUE,1,53.8,51.8,55.7,7.3,8.8,5.9
27,27033,Midwest,2015,2014,TRUE,1,59.9,57.3,62.6,6.1,7.2,5.1
27,27035,Midwest,2015,2014,TRUE,1,58.5,56.3,60.7,4.7,5.6,3.9
27,27037,Midwest,2015,2014,TRUE,1,37.6,35.5,39.6,3.8,4.3,3.4
27,27039,Midwest,2015,2014,TRUE,1,46.2,43.8,48.6,4,4.7,3.2
27,27041,Midwest,2015,2014,TRUE,1,52.4,50.6,54.3,3.8,4.6,3.1
27,27043,Midwest,2015,2014,TRUE,1,58.7,56.1,61.4,5.6,6.3,4.9
27,27045,Midwest,2015,2014,TRUE,1,54.6,52.3,57,5.9,7,4.8
27,27047,Midwest,2015,2014,TRUE,1,58,55.5,60.6,6.5,7.7,5.2
27,27049,Midwest,2015,2014,TRUE,1,47.2,45.1,49.4,4.6,5.1,4.1
27,27051,Midwest,2015,2014,TRUE,1,56.1,52.8,59.6,5,5.7,4.2
27,27053,Midwest,2015,2014,TRUE,1,41.9,39.5,44.3,5.6,6.9,4.4
27,27055,Midwest,2015,2014,TRUE,1,53.1,50.7,55.5,4.3,5,3.7
27,27057,Midwest,2015,2014,TRUE,1,58.2,56.9,59.5,5.9,6.9,4.9
27,27059,Midwest,2015,2014,TRUE,1,52.9,50,55.9,4.2,4.8,3.6
27,27061,Midwest,2015,2014,TRUE,1,57.5,55.8,59.2,5.3,6.2,4.3
27,27063,Midwest,2015,2014,TRUE,1,54.6,51.7,57.9,4,4.5,3.5
27,27065,Midwest,2015,2014,TRUE,1,59.2,57.4,61.2,5.9,6.6,5.2
27,27067,Midwest,2015,2014,TRUE,1,54.4,51.6,57.3,6.6,7.8,5.3
27,27069,Midwest,2015,2014,TRUE,1,51.5,49.5,53.8,4.5,5.1,3.8
27,27071,Midwest,2015,2014,TRUE,1,57.3,54.4,60.3,6.5,7.3,5.6
27,27073,Midwest,2015,2014,TRUE,1,53.8,51.7,56,4.5,5.2,3.7
27,27075,Midwest,2015,2014,TRUE,1,53,52.1,53.9,3.8,4.5,3.2
27,27077,Midwest,2015,2014,TRUE,1,60.5,56.7,64.5,5.8,6.7,4.9
27,27079,Midwest,2015,2014,TRUE,1,48.6,45.8,51.5,4.7,5.2,4.2
27,27081,Midwest,2015,2014,TRUE,1,57.4,55.2,59.7,4.6,5.3,3.9
27,27083,Midwest,2015,2014,TRUE,1,54.9,52.9,56.9,4.6,5.4,3.8
27,27085,Midwest,2015,2014,TRUE,1,51.1,49.1,53.1,4.6,5.3,3.9
27,27087,Midwest,2015,2014,TRUE,1,65.5,62.5,68.5,9.1,9.9,8.4
27,27089,Midwest,2015,2014,TRUE,1,52.6,50.5,54.9,5,6,4
27,27091,Midwest,2015,2014,TRUE,1,57,54.6,59.6,5.7,6.4,4.9
27,27093,Midwest,2015,2014,TRUE,1,53.3,50.9,55.8,5.1,5.9,4.2
27,27095,Midwest,2015,2014,TRUE,1,59.4,57.4,61.5,6.4,7.2,5.6
27,27097,Midwest,2015,2014,TRUE,1,58.4,55.8,61.1,5.5,6.5,4.3
27,27099,Midwest,2015,2014,TRUE,1,54.7,52.9,56.6,6.4,7.5,5.3
27,27101,Midwest,2015,2014,TRUE,1,52.1,50.3,53.9,4.9,5.5,4.3
27,27103,Midwest,2015,2014,TRUE,1,52.3,50.3,54.5,4,4.6,3.3
27,27105,Midwest,2015,2014,TRUE,1,57.2,54.6,60.1,11,13.4,8.3
27,27107,Midwest,2015,2014,TRUE,1,57.9,55.8,60.1,6.1,7.2,5
27,27109,Midwest,2015,2014,TRUE,1,43.3,41,45.4,4,4.9,3.2
27,27111,Midwest,2015,2014,TRUE,1,54.3,52.6,56.1,5.1,6.1,4
27,27113,Midwest,2015,2014,TRUE,1,57.1,54,60.5,4.8,5.9,3.7
27,27115,Midwest,2015,2014,TRUE,1,60.8,58,63.8,6.1,7.1,5.1
27,27117,Midwest,2015,2014,TRUE,1,57.4,55.2,59.7,6.7,7.8,5.6
27,27119,Midwest,2015,2014,TRUE,1,53.4,51.6,55.3,4.9,5.4,4.2
27,27121,Midwest,2015,2014,TRUE,1,55.2,53.4,57.1,4.3,5,3.5
27,27123,Midwest,2015,2014,TRUE,1,50.7,48.8,52.5,6.4,7.4,5.5
27,27125,Midwest,2015,2014,TRUE,1,56.5,54.5,58.5,5.5,6.3,4.6
27,27127,Midwest,2015,2014,TRUE,1,55.6,53.9,57.5,6.4,7.5,5.3
27,27129,Midwest,2015,2014,TRUE,1,53.6,51.5,55.8,5.5,6.4,4.6
27,27131,Midwest,2015,2014,TRUE,1,48.1,45.2,51,5.7,6.7,4.7
27,27133,Midwest,2015,2014,TRUE,1,55.7,53.8,57.5,4.9,5.7,4.1
27,27135,Midwest,2015,2014,TRUE,1,57.6,55.7,59.7,4.8,5.5,4.1
27,27137,Midwest,2015,2014,TRUE,1,55.5,52.7,58.3,4.5,5.3,3.7
27,27139,Midwest,2015,2014,TRUE,1,33.9,31.4,36.5,3.6,4,3.3
27,27141,Midwest,2015,2014,TRUE,1,44.6,41.9,47.4,3.8,4.7,2.9
27,27143,Midwest,2015,2014,TRUE,1,53.4,50.9,56.2,5.3,6,4.6
27,27145,Midwest,2015,2014,TRUE,1,54.9,52.6,57.3,4.7,5.5,3.9
27,27147,Midwest,2015,2014,TRUE,1,51.5,50.5,52.6,4,4.9,3.1
27,27149,Midwest,2015,2014,TRUE,1,52.5,50.5,54.6,4.3,4.9,3.5
27,27151,Midwest,2015,2014,TRUE,1,54.7,52.5,57.1,5.5,6.3,4.6
27,27153,Midwest,2015,2014,TRUE,1,59.4,56.9,62.1,7.4,8.3,6.4
27,27155,Midwest,2015,2014,TRUE,1,56,54.4,57.7,5.7,6.5,5
27,27157,Midwest,2015,2014,TRUE,1,50.3,49.4,51.3,3.8,4.4,3.1
27,27159,Midwest,2015,2014,TRUE,1,63.5,60.7,66.3,5.9,6.8,5
27,27161,Midwest,2015,2014,TRUE,1,54.7,52.8,56.7,4.3,4.9,3.6
27,27163,Midwest,2015,2014,TRUE,1,34.3,32.1,36.3,3,3.5,2.4
27,27165,Midwest,2015,2014,TRUE,1,55.1,52,58.2,9.1,10.7,7.5
27,27167,Midwest,2015,2014,TRUE,1,53.9,51.7,56.3,4.4,5.2,3.5
27,27169,Midwest,2015,2014,TRUE,1,56.5,54.7,58.3,5.8,7.5,3.9
27,27171,Midwest,2015,2014,TRUE,1,42.5,39.8,45.3,3.5,4.4,2.6
27,27173,Midwest,2015,2014,TRUE,1,54.7,52.3,57.4,5.6,6.5,4.5
28,28001,South,2015,NA,FALSE,-15,59.3,54.7,63.5,18.6,21.6,15.9
28,28003,South,2015,NA,FALSE,-15,59.1,55.2,62.7,18.2,20.2,16.2
28,28005,South,2015,NA,FALSE,-15,54.9,52.2,57.4,21.1,22.4,19.9
28,28007,South,2015,NA,FALSE,-15,58.9,54.4,63,19.8,22,17.9
28,28009,South,2015,NA,FALSE,-15,62.2,59.2,65.2,19.4,21,17.8
28,28011,South,2015,NA,FALSE,-15,62.6,57.9,66.5,18,19.8,16.4
28,28013,South,2015,NA,FALSE,-15,59.2,55.4,62.6,22.3,23.8,20.9
28,28015,South,2015,NA,FALSE,-15,53.3,49.5,57,19.5,20.9,18.2
28,28017,South,2015,NA,FALSE,-15,62,58.3,65.5,22.5,24.4,20.7
28,28019,South,2015,NA,FALSE,-15,63.5,59.4,67.3,16,18,14.2
28,28021,South,2015,NA,FALSE,-15,68.8,63.7,73.4,18.1,22.1,14.4
28,28023,South,2015,NA,FALSE,-15,57.1,53.8,60,17.7,18.6,16.9
28,28025,South,2015,NA,FALSE,-15,59.8,54.9,64,18.4,19.7,17.2
28,28027,South,2015,NA,FALSE,-15,66.9,61.5,71.2,18.9,22.4,16.1
28,28029,South,2015,NA,FALSE,-15,60.2,55.5,64.6,18.4,21.6,15.5
28,28031,South,2015,NA,FALSE,-15,56.8,53.2,60.2,20.3,21.5,19.1
28,28033,South,2015,NA,FALSE,-15,48.4,44.8,51.8,11.9,12.8,11.1
28,28035,South,2015,NA,FALSE,-15,59.3,54.2,64,18.4,21.6,15.5
28,28037,South,2015,NA,FALSE,-15,54.6,51.9,57.1,17.2,19.2,15.3
28,28039,South,2015,NA,FALSE,-15,51.9,47.5,56.4,17.5,19.1,15.9
28,28041,South,2015,NA,FALSE,-15,56.6,51.8,61,17.4,19.2,15.8
28,28043,South,2015,NA,FALSE,-15,61,56.1,65.4,17.3,19,15.8
28,28045,South,2015,NA,FALSE,-15,51.8,48,55.3,19.1,20.7,17.7
28,28047,South,2015,NA,FALSE,-15,52.9,48.4,57.2,19.8,22.3,17.4
28,28049,South,2015,NA,FALSE,-15,60.3,55.8,64.1,15.4,17.5,13.5
28,28051,South,2015,NA,FALSE,-15,68.7,62.9,73.6,19.9,22.9,17.4
28,28053,South,2015,NA,FALSE,-15,66.1,61.1,70.2,22,24.3,20.1
28,28055,South,2015,NA,FALSE,-15,58.9,54.4,62.7,20,21.7,18.5
28,28057,South,2015,NA,FALSE,-15,58,54.9,61,17.5,19.1,15.9
28,28059,South,2015,NA,FALSE,-15,50.2,47.5,52.7,16.9,16.7,17.1
28,28061,South,2015,NA,FALSE,-15,59.5,55.5,63.4,18.5,20,17.2
28,28063,South,2015,NA,FALSE,-15,67,63.4,70.2,18.9,21.3,16.8
28,28065,South,2015,NA,FALSE,-15,61.3,57.6,64.6,20.6,22.9,18.4
28,28067,South,2015,NA,FALSE,-15,53.7,49.7,57.6,19.7,21.4,18
28,28069,South,2015,NA,FALSE,-15,59.6,56.9,62.2,23.4,25.3,21.6
28,28071,South,2015,NA,FALSE,-15,54,50.6,57.4,15.5,17.4,13.7
28,28073,South,2015,NA,FALSE,-15,48.8,45,52.3,14.8,16.1,13.6
28,28075,South,2015,NA,FALSE,-15,55.1,51.3,58.4,16.3,17.2,15.5
28,28077,South,2015,NA,FALSE,-15,55.2,51.1,59.2,16.2,17.2,15.3
28,28079,South,2015,NA,FALSE,-15,53.2,49.4,56.8,24.9,26.8,23.1
28,28081,South,2015,NA,FALSE,-15,55.3,51.5,58.7,16.4,18.3,14.7
28,28083,South,2015,NA,FALSE,-15,63.5,59.1,67.2,21.1,23.7,19
28,28085,South,2015,NA,FALSE,-15,54,51.1,56.8,18.6,18.9,18.3
28,28087,South,2015,NA,FALSE,-15,55.9,51.3,60.1,16.9,18.4,15.5
28,28089,South,2015,NA,FALSE,-15,39.7,37.2,42,11.7,12.8,10.8
28,28091,South,2015,NA,FALSE,-15,54,49.7,58,20.2,21.5,19
28,28093,South,2015,NA,FALSE,-15,59.4,56.9,61.7,18.4,19.8,17.1
28,28095,South,2015,NA,FALSE,-15,59,55.3,62.5,18.6,19.8,17.5
28,28097,South,2015,NA,FALSE,-15,61.9,59.1,64.5,18.7,19.9,17.5
28,28099,South,2015,NA,FALSE,-15,54.5,50.1,58.4,21.9,24.2,19.9
28,28101,South,2015,NA,FALSE,-15,55.5,51.3,59.3,19,20.9,17.2
28,28103,South,2015,NA,FALSE,-15,63,58.5,66.9,23.8,27.1,21
28,28105,South,2015,NA,FALSE,-15,57.9,54.8,61.1,18.3,20.4,16.2
28,28107,South,2015,NA,FALSE,-15,58.9,55.1,62.4,18.9,20.5,17.4
28,28109,South,2015,NA,FALSE,-15,53.8,49.7,57.8,19,21,17
28,28111,South,2015,NA,FALSE,-15,57.9,54.5,61.2,20.3,22.2,18.5
28,28113,South,2015,NA,FALSE,-15,61.1,56.7,65,19.1,21.3,17.3
28,28115,South,2015,NA,FALSE,-15,56.6,51.1,62,19,21.7,16.4
28,28117,South,2015,NA,FALSE,-15,61.3,59,63.6,19.3,20.9,17.8
28,28119,South,2015,NA,FALSE,-15,65.9,61.6,69.5,21.4,23.9,19.3
28,28121,South,2015,NA,FALSE,-15,45.7,41.3,49.6,12.3,14.5,10.3
28,28123,South,2015,NA,FALSE,-15,55.9,51.5,60.2,25.6,27.5,23.8
28,28125,South,2015,NA,FALSE,-15,63.4,57.7,68.2,20.6,24.4,17.5
28,28127,South,2015,NA,FALSE,-15,55.8,51.8,59.5,19.9,21.1,18.7
28,28129,South,2015,NA,FALSE,-15,54.2,50.6,57.5,17.6,17.8,17.3
28,28131,South,2015,NA,FALSE,-15,58.9,55.3,62.3,16.2,17.3,15.1
28,28133,South,2015,NA,FALSE,-15,63.7,58.6,67.9,20.3,23.8,17.5
28,28135,South,2015,NA,FALSE,-15,64,59,68.4,20,22.8,17.6
28,28137,South,2015,NA,FALSE,-15,53.4,49.3,57.1,18.4,21,16.1
28,28139,South,2015,NA,FALSE,-15,60.4,58,62.7,20.3,21.9,18.7
28,28141,South,2015,NA,FALSE,-15,59.5,56.8,62.1,19.4,21,17.8
28,28143,South,2015,NA,FALSE,-15,70,66.5,72.9,17,19.1,15.2
28,28145,South,2015,NA,FALSE,-15,56,50.5,61.4,21.1,23.9,18.3
28,28147,South,2015,NA,FALSE,-15,56.5,53.7,59.1,21.9,23.2,20.6
28,28149,South,2015,NA,FALSE,-15,56.4,53.1,59.4,14.8,16.1,13.6
28,28151,South,2015,NA,FALSE,-15,62,57.2,66.1,20.9,23.7,18.6
28,28153,South,2015,NA,FALSE,-15,54.2,50.2,58.1,19.6,20.8,18.4
28,28155,South,2015,NA,FALSE,-15,62.1,58.7,65.4,17.4,18.9,15.9
28,28157,South,2015,NA,FALSE,-15,62,57.7,65.8,17.2,18.7,15.7
28,28159,South,2015,NA,FALSE,-15,55.7,51.9,59.2,20.4,21.5,19.4
28,28161,South,2015,NA,FALSE,-15,62,58.7,65,16.7,18.7,14.8
28,28163,South,2015,NA,FALSE,-15,63,57.7,67.7,18.6,21.2,16.3
29,29001,Midwest,2015,NA,FALSE,-15,61.7,58.7,64.7,14.1,15.8,12.4
29,29003,Midwest,2015,NA,FALSE,-15,49.5,47.1,52,9.9,10.9,8.9
29,29005,Midwest,2015,NA,FALSE,-15,53.3,50.4,56.3,11.8,12.5,11.2
29,29007,Midwest,2015,NA,FALSE,-15,60.3,57.1,63.4,13.7,14.7,12.7
29,29009,Midwest,2015,NA,FALSE,-15,58.2,55.1,61.3,19.4,21.1,17.7
29,29011,Midwest,2015,NA,FALSE,-15,59.1,56,62.2,16,17.1,14.9
29,29013,Midwest,2015,NA,FALSE,-15,54.4,52.5,56.3,15.3,15.2,15.4
29,29015,Midwest,2015,NA,FALSE,-15,60.7,58.5,62.9,15.5,16.3,14.8
29,29017,Midwest,2015,NA,FALSE,-15,60.3,56.6,63.9,16.1,17.2,14.9
29,29019,Midwest,2015,NA,FALSE,-15,53.9,52.4,55.4,9.5,10.1,9
29,29021,Midwest,2015,NA,FALSE,-15,56.8,54.1,59.6,12.6,14.2,11
29,29023,Midwest,2015,NA,FALSE,-15,62.6,59.6,65.4,14.8,16.8,12.9
29,29025,Midwest,2015,NA,FALSE,-15,56.7,54.7,58.7,14.2,15.1,13.4
29,29027,Midwest,2015,NA,FALSE,-15,56,53,59.1,11.2,11.3,11.2
29,29029,Midwest,2015,NA,FALSE,-15,53.6,52.6,54.5,16.6,16.8,16.3
29,29031,Midwest,2015,NA,FALSE,-15,55,53.7,56.2,11.2,11.8,10.7
29,29033,Midwest,2015,NA,FALSE,-15,56.3,53.6,58.9,13.1,13.7,12.4
29,29035,Midwest,2015,NA,FALSE,-15,62,59.5,64.5,18,19.1,17
29,29037,Midwest,2015,NA,FALSE,-15,45.6,42.5,48.6,9.3,10,8.6
29,29039,Midwest,2015,NA,FALSE,-15,63.6,61.8,65.5,17.8,18.4,17.1
29,29041,Midwest,2015,NA,FALSE,-15,57.1,54.2,60.1,14.1,15,13.1
29,29043,Midwest,2015,NA,FALSE,-15,52.1,49.5,54.5,11.3,12.9,9.8
29,29045,Midwest,2015,NA,FALSE,-15,56.7,54,59.6,13.8,14.6,12.9
29,29047,Midwest,2015,NA,FALSE,-15,43.4,40.1,46.5,9.6,10.5,8.8
29,29049,Midwest,2015,NA,FALSE,-15,50,48.1,52,10.4,10.3,10.4
29,29051,Midwest,2015,NA,FALSE,-15,49.7,47.7,51.5,10.1,10.7,9.6
29,29053,Midwest,2015,NA,FALSE,-15,56.5,53.8,59.1,12,13.3,10.7
29,29055,Midwest,2015,NA,FALSE,-15,60.5,58.7,62.3,16.6,17.2,16
29,29057,Midwest,2015,NA,FALSE,-15,59.1,56.6,61.6,16.1,17.3,14.7
29,29059,Midwest,2015,NA,FALSE,-15,59.9,58,61.8,18.2,19.4,16.9
29,29061,Midwest,2015,NA,FALSE,-15,57.3,55,59.6,19,19.7,18.2
29,29063,Midwest,2015,NA,FALSE,-15,55.6,53.3,57.8,11.7,13.2,10.2
29,29065,Midwest,2015,NA,FALSE,-15,61.3,58.8,63.9,17.7,19.5,16
29,29067,Midwest,2015,NA,FALSE,-15,64,62.4,65.5,19.1,19.8,18.3
29,29069,Midwest,2015,NA,FALSE,-15,61.7,59,64.2,17.6,18.9,16.4
29,29071,Midwest,2015,NA,FALSE,-15,51.7,50.1,53.4,11.4,11.6,11.2
29,29073,Midwest,2015,NA,FALSE,-15,57.6,54.5,60.9,13.8,14.5,13.1
29,29075,Midwest,2015,NA,FALSE,-15,60.3,57.3,63.2,14.5,15.3,13.6
29,29077,Midwest,2015,NA,FALSE,-15,56.7,54,59.3,14.3,15.7,13
29,29079,Midwest,2015,NA,FALSE,-15,61.9,59.3,64.3,15,16.3,13.7
29,29081,Midwest,2015,NA,FALSE,-15,59.4,56.8,62,16.9,18.3,15.5
29,29083,Midwest,2015,NA,FALSE,-15,59.6,56.7,62.5,13.7,14.5,12.8
29,29085,Midwest,2015,NA,FALSE,-15,62.4,60.7,63.9,18.2,19.5,17
29,29087,Midwest,2015,NA,FALSE,-15,56.5,54.8,58.3,13,14.1,11.9
29,29089,Midwest,2015,NA,FALSE,-15,57.7,55.1,60.2,12.9,14,11.8
29,29091,Midwest,2015,NA,FALSE,-15,63,60.3,65.6,15.1,16.3,13.9
29,29093,Midwest,2015,NA,FALSE,-15,64.1,62.3,65.9,16,17.3,14.7
29,29095,Midwest,2015,NA,FALSE,-15,49.8,46.4,53.1,13.7,15.1,12.3
29,29097,Midwest,2015,NA,FALSE,-15,56.8,55.3,58.2,16.4,17,15.9
29,29099,Midwest,2015,NA,FALSE,-15,48.8,46.5,51,11.3,12.1,10.5
29,29101,Midwest,2015,NA,FALSE,-15,58.9,57.2,60.8,11.4,12.6,10.2
29,29103,Midwest,2015,NA,FALSE,-15,59.8,58.5,61.1,19.3,20.5,18.1
29,29105,Midwest,2015,NA,FALSE,-15,60.9,57.7,64.2,16.2,17,15.5
29,29107,Midwest,2015,NA,FALSE,-15,50.3,48.7,51.9,12.1,12.4,11.7
29,29109,Midwest,2015,NA,FALSE,-15,59.4,56.7,62.1,17,18.9,15.1
29,29111,Midwest,2015,NA,FALSE,-15,59.2,57.4,61,13.2,14.5,11.8
29,29113,Midwest,2015,NA,FALSE,-15,52.3,50,54.5,12.6,13.2,11.9
29,29115,Midwest,2015,NA,FALSE,-15,60.1,58.5,61.6,14.1,14.6,13.6
29,29117,Midwest,2015,NA,FALSE,-15,57,53.5,60.4,13.5,14.5,12.7
29,29119,Midwest,2015,NA,FALSE,-15,55.3,52.6,58.1,22.9,24.2,21.6
29,29121,Midwest,2015,NA,FALSE,-15,59,57,61.1,14.7,15.8,13.6
29,29123,Midwest,2015,NA,FALSE,-15,64,61.5,66.4,16.1,17.5,14.7
29,29125,Midwest,2015,NA,FALSE,-15,55.8,53.2,58.6,15.6,16.6,14.5
29,29127,Midwest,2015,NA,FALSE,-15,58.9,56.4,61.2,13.2,14,12.4
29,29129,Midwest,2015,NA,FALSE,-15,60,58.6,61.4,15.6,16.6,14.6
29,29131,Midwest,2015,NA,FALSE,-15,62,58.8,65.3,15.7,16.8,14.7
29,29133,Midwest,2015,NA,FALSE,-15,63.4,59.9,66.5,17.4,18.4,16.6
29,29135,Midwest,2015,NA,FALSE,-15,54.8,51.7,58,16.3,18.1,14.5
29,29137,Midwest,2015,NA,FALSE,-15,59,56.7,61.4,13.7,14.6,12.7
29,29139,Midwest,2015,NA,FALSE,-15,57.6,55,60.2,14.6,15.1,14.1
29,29141,Midwest,2015,NA,FALSE,-15,59.5,57.1,61.9,19.8,21.4,18.2
29,29143,Midwest,2015,NA,FALSE,-15,60,56.9,62.8,15.2,15.7,14.7
29,29145,Midwest,2015,NA,FALSE,-15,55.9,54.1,57.7,15.3,16.2,14.5
29,29147,Midwest,2015,NA,FALSE,-15,62,59.7,64.4,10.9,11.8,10
29,29149,Midwest,2015,NA,FALSE,-15,64.4,61.4,67.3,16.6,17.6,15.7
29,29151,Midwest,2015,NA,FALSE,-15,53.1,51.2,55.1,10.3,11.3,9.3
29,29153,Midwest,2015,NA,FALSE,-15,63.6,61.1,66.2,19,20.6,17.3
29,29155,Midwest,2015,NA,FALSE,-15,65,62.2,67.5,15.2,16,14.4
29,29157,Midwest,2015,NA,FALSE,-15,54.8,52.3,57.4,10.6,11.5,9.7
29,29159,Midwest,2015,NA,FALSE,-15,56.4,55,57.8,18,18.7,17.3
29,29161,Midwest,2015,NA,FALSE,-15,57.5,55.9,59.2,14.9,16.1,13.6
29,29163,Midwest,2015,NA,FALSE,-15,58,55.2,60.7,14.1,16.2,11.9
29,29165,Midwest,2015,NA,FALSE,-15,38.4,35.9,40.9,7.4,7.9,7
29,29167,Midwest,2015,NA,FALSE,-15,61.1,59.3,62.8,15.1,16.7,13.7
29,29169,Midwest,2015,NA,FALSE,-15,59.7,58.7,60.8,12,12,12.1
29,29171,Midwest,2015,NA,FALSE,-15,63,60.6,65.6,16.3,17.8,14.6
29,29173,Midwest,2015,NA,FALSE,-15,54.4,52.4,56.4,11.4,12.1,10.8
29,29175,Midwest,2015,NA,FALSE,-15,62,59.1,64.8,12.9,13.2,12.6
29,29177,Midwest,2015,NA,FALSE,-15,52.3,49.2,55.4,11.6,12.8,10.4
29,29179,Midwest,2015,NA,FALSE,-15,61.6,59.9,63.3,17.7,18.2,17.2
29,29181,Midwest,2015,NA,FALSE,-15,65.9,64.1,67.7,18.2,19.6,16.7
29,29183,Midwest,2015,NA,FALSE,-15,37.5,35.4,39.6,6.9,7.6,6.3
29,29185,Midwest,2015,NA,FALSE,-15,62.3,60.2,64.5,17.4,17.9,16.8
29,29186,Midwest,2015,NA,FALSE,-15,49.9,47.9,51.9,12.7,12.1,13.2
29,29187,Midwest,2015,NA,FALSE,-15,59.8,58.3,61.2,13.7,13.9,13.6
29,29189,Midwest,2015,NA,FALSE,-15,42.4,39,45.4,8.5,9.2,7.9
29,29195,Midwest,2015,NA,FALSE,-15,60.8,58.9,62.6,14.6,15.1,14.2
29,29197,Midwest,2015,NA,FALSE,-15,62.4,60,65,18.6,20.3,16.9
29,29199,Midwest,2015,NA,FALSE,-15,58.3,56,60.6,20.2,21.6,18.8
29,29201,Midwest,2015,NA,FALSE,-15,57.7,55.1,60.1,13.7,14.3,13.1
29,29203,Midwest,2015,NA,FALSE,-15,63.8,61.4,66.3,18.3,18.5,18.1
29,29205,Midwest,2015,NA,FALSE,-15,61.1,58.5,63.8,14.8,15.9,13.6
29,29207,Midwest,2015,NA,FALSE,-15,59.2,56,62.5,14.1,16.2,12.1
29,29209,Midwest,2015,NA,FALSE,-15,54.7,52.2,57,16.4,17.2,15.7
29,29211,Midwest,2015,NA,FALSE,-15,59.3,56.9,61.9,18.2,19.4,16.9
29,29213,Midwest,2015,NA,FALSE,-15,58.6,56,61,20.1,21.7,18.7
29,29215,Midwest,2015,NA,FALSE,-15,62.6,60.5,64.6,16.6,18.2,15.2
29,29217,Midwest,2015,NA,FALSE,-15,59.7,57.5,61.8,15.1,15.4,14.9
29,29219,Midwest,2015,NA,FALSE,-15,49.5,47.9,51.1,12.1,12.9,11.3
29,29221,Midwest,2015,NA,FALSE,-15,64.8,63,66.6,15.6,15.8,15.3
29,29223,Midwest,2015,NA,FALSE,-15,65.4,63.3,67.5,17.1,18.3,16
29,29225,Midwest,2015,NA,FALSE,-15,58.8,55.3,62.2,15.5,17.3,13.7
29,29227,Midwest,2015,NA,FALSE,-15,59.9,57.9,62.1,13.2,13.5,12.8
29,29229,Midwest,2015,NA,FALSE,-15,64.5,61.5,67.4,20.7,22.6,18.8
29,29510,Midwest,2015,NA,FALSE,-15,57.6,54.3,60.8,14.8,15.3,14.3
30,30001,West,2015,2016,FALSE,-1,52.1,50,54.3,15.4,17,13.8
30,30003,West,2015,2016,FALSE,-1,49.6,45.6,53.4,27.4,29.8,25.1
30,30005,West,2015,2016,FALSE,-1,54.3,50.1,58.5,25.7,28.5,23
30,30007,West,2015,2016,FALSE,-1,49.2,46.4,52,14.3,14.9,13.6
30,30009,West,2015,2016,FALSE,-1,46.8,43.4,50.2,14.1,14.7,13.5
30,30011,West,2015,2016,FALSE,-1,46.9,43.9,50,17.2,17.8,16.5
30,30013,West,2015,2016,FALSE,-1,51.5,48.7,54.4,14.2,15.5,12.9
30,30015,West,2015,2016,FALSE,-1,47.2,44.7,49.8,21.3,22.7,20
30,30017,West,2015,2016,FALSE,-1,50.2,47.5,53,12.2,13.4,10.9
30,30019,West,2015,2016,FALSE,-1,45.8,43.3,48.5,13.1,13.8,12.3
30,30021,West,2015,2016,FALSE,-1,44,41.4,46.8,10.9,11.6,10
30,30023,West,2015,2016,FALSE,-1,52.6,49.5,55.9,14,15.4,12.4
30,30025,West,2015,2016,FALSE,-1,41.3,38,45,8.4,8.8,8
30,30027,West,2015,2016,FALSE,-1,52,49.3,54.7,14.5,15.4,13.5
30,30029,West,2015,2016,FALSE,-1,52.5,49.6,55.4,13.9,15.5,12.3
