county_code,year,tva,treat,post,ln_agriculture,ln_manufacturing,agriculture_share_1920,agriculture_share_1930,manufacturing_share_1920,manufacturing_share_1930,ln_avg_farm_value_1920,ln_avg_farm_value_1930,white_share_1920,white_share_1930,white_share_1920_sq,white_share_1930_sq,county_has_no_missing
37181,1940,0,0,0,8.18785572052002,7.695302963256836,0.505334198474884,0.3711340129375458,0.26387980580329895,0.220346137881279,5.720311641693115,5.596424102783203,0.5537523627281189,0.5600131750106812,0.30664166808128357,0.31361475586891174,TRUE
37181,1950,0,0,1,8.125039100646973,7.910590648651123,0.505334198474884,0.3711340129375458,0.26387980580329895,0.220346137881279,5.720311641693115,5.596424102783203,0.5537523627281189,0.5600131750106812,0.30664166808128357,0.31361475586891174,TRUE
37181,1960,0,0,1,7.723120212554932,7.617759704589844,0.505334198474884,0.3711340129375458,0.26387980580329895,0.220346137881279,5.720311641693115,5.596424102783203,0.5537523627281189,0.5600131750106812,0.30664166808128357,0.31361475586891174,TRUE
37183,1920,0,0,0,9.31506061553955,8.1704683303833,0.4230901002883911,0.3571428656578064,0.13469232618808746,0.05973958224058151,5.913503170013428,5.741004943847656,0.6113099455833435,0.6419261693954468,0.3736998438835144,0.4120692014694214,TRUE
37183,1930,0,0,0,9.418601989746094,7.6304612159729,0.4230901002883911,0.3571428656578064,0.13469232618808746,0.05973958224058151,5.913503170013428,5.741004943847656,0.6113099455833435,0.6419261693954468,0.3736998438835144,0.4120692014694214,TRUE
37183,1940,0,0,0,9.1194305419921875,8.111027717590332,0.4230901002883911,0.3571428656578064,0.13469232618808746,0.05973958224058151,5.913503170013428,5.741004943847656,0.6113099455833435,0.6419261693954468,0.3736998438835144,0.4120692014694214,TRUE
37183,1950,0,0,1,9.093132019042969,8.4661102294921875,0.4230901002883911,0.3571428656578064,0.13469232618808746,0.05973958224058151,5.913503170013428,5.741004943847656,0.6113099455833435,0.6419261693954468,0.3736998438835144,0.4120692014694214,TRUE
37183,1960,0,0,1,8.400883674621582,8.910990715026855,0.4230901002883911,0.3571428656578064,0.13469232618808746,0.05973958224058151,5.913503170013428,5.741004943847656,0.6113099455833435,0.6419261693954468,0.3736998438835144,0.4120692014694214,TRUE
37185,1920,0,0,0,8.6576509475708,5.713732719421387,0.7500977516174316,0.734375,0.03949941322207451,0.05492662638425827,5.323009967803955,5.255497455596924,0.35993146896362305,0.364577978849411,0.12955066561698914,0.1329171061515808,TRUE
37185,1930,0,0,0,8.566831588745117,5.973809719085693,0.7500977516174316,0.734375,0.03949941322207451,0.05492662638425827,5.323009967803955,5.255497455596924,0.35993146896362305,0.364577978849411,0.12955066561698914,0.1329171061515808,TRUE
37185,1940,0,0,0,8.429017066955566,6.2766432762146,0.7500977516174316,0.734375,0.03949941322207451,0.05492662638425827,5.323009967803955,5.255497455596924,0.35993146896362305,0.364577978849411,0.12955066561698914,0.1329171061515808,TRUE
37185,1950,0,0,1,8.391630172729492,6.7833251953125,0.7500977516174316,0.734375,0.03949941322207451,0.05492662638425827,5.323009967803955,5.255497455596924,0.35993146896362305,0.364577978849411,0.12955066561698914,0.1329171061515808,TRUE
37185,1960,0,0,1,7.560080528259277,6.814542770385742,0.7500977516174316,0.734375,0.03949941322207451,0.05492662638425827,5.323009967803955,5.255497455596924,0.35993146896362305,0.364577978849411,0.12955066561698914,0.1329171061515808,TRUE
37187,1920,0,0,0,7.319202423095703,7.1785454750061035,0.4048832952976227,0.4375,0.3517574369907379,0.14906303584575653,5.703782558441162,5.550961494445801,0.5126432776451111,0.5310695767402649,0.2628031373023987,0.28203490376472473,TRUE
37187,1930,0,0,0,7.3401055335998535,6.263398170471191,0.4048832952976227,0.4375,0.3517574369907379,0.14906303584575653,5.703782558441162,5.550961494445801,0.5126432776451111,0.5310695767402649,0.2628031373023987,0.28203490376472473,TRUE
37187,1940,0,0,0,7.22838830947876,6.956545352935791,0.4048832952976227,0.4375,0.3517574369907379,0.14906303584575653,5.703782558441162,5.550961494445801,0.5126432776451111,0.5310695767402649,0.2628031373023987,0.28203490376472473,TRUE
37187,1950,0,0,1,6.99759578704834,7.2640299797058105,0.4048832952976227,0.4375,0.3517574369907379,0.14906303584575653,5.703782558441162,5.550961494445801,0.5126432776451111,0.5310695767402649,0.2628031373023987,0.28203490376472473,TRUE
37187,1960,0,0,1,6.5087690353393555,7.328437328338623,0.4048832952976227,0.4375,0.3517574369907379,0.14906303584575653,5.703782558441162,5.550961494445801,0.5126432776451111,0.5310695767402649,0.2628031373023987,0.28203490376472473,TRUE
37189,1920,1,0,0,7.872836112976074,6.001414775848389,0.7878151535987854,0.7647058963775635,0.12124849855899811,0.024487094953656197,5.41610050201416,5.681581497192383,0.9848631024360657,0.9833827614784241,0.969955325126648,0.9670416712760925,TRUE
37189,1930,1,0,0,8.150875091552734,4.709530353546143,0.7878151535987854,0.7647058963775635,0.12124849855899811,0.024487094953656197,5.41610050201416,5.681581497192383,0.9848631024360657,0.9833827614784241,0.969955325126648,0.9670416712760925,TRUE
37189,1940,1,0,0,8.006033897399902,5.888877868652344,0.7878151535987854,0.7647058963775635,0.12124849855899811,0.024487094953656197,5.41610050201416,5.681581497192383,0.9848631024360657,0.9833827614784241,0.969955325126648,0.9670416712760925,TRUE
37189,1950,1,1,1,7.885705471038818,6.111467361450195,0.7878151535987854,0.7647058963775635,0.12124849855899811,0.024487094953656197,5.41610050201416,5.681581497192383,0.9848631024360657,0.9833827614784241,0.969955325126648,0.9670416712760925,TRUE
37189,1960,1,1,1,7.11558198928833,6.828711986541748,0.7878151535987854,0.7647058963775635,0.12124849855899811,0.024487094953656197,5.41610050201416,5.681581497192383,0.9848631024360657,0.9833827614784241,0.969955325126648,0.9670416712760925,TRUE
37191,1920,0,0,0,8.996404647827148,7.79276180267334,0.5516534447669983,0.5375722646713257,0.16555069386959076,0.09000802040100098,6.507277488708496,6.066427707672119,0.5646654367446899,0.5622771978378296,0.31884706020355225,0.31615564227104187,TRUE
37191,1930,0,0,0,9.146632194519043,7.359467506408691,0.5516534447669983,0.5375722646713257,0.16555069386959076,0.09000802040100098,6.507277488708496,6.066427707672119,0.5646654367446899,0.5622771978378296,0.31884706020355225,0.31615564227104187,TRUE
37191,1940,0,0,0,9.025215148925781,7.799343585968018,0.5516534447669983,0.5375722646713257,0.16555069386959076,0.09000802040100098,6.507277488708496,6.066427707672119,0.5646654367446899,0.5622771978378296,0.31884706020355225,0.31615564227104187,TRUE
37191,1950,0,0,1,8.862908363342285,7.928766250610352,0.5516534447669983,0.5375722646713257,0.16555069386959076,0.09000802040100098,6.507277488708496,6.066427707672119,0.5646654367446899,0.5622771978378296,0.31884706020355225,0.31615564227104187,TRUE
37191,1960,0,0,1,8.534443855285645,8.019941329956055,0.5516534447669983,0.5375722646713257,0.16555069386959076,0.09000802040100098,6.507277488708496,6.066427707672119,0.5646654367446899,0.5622771978378296,0.31884706020355225,0.31615564227104187,TRUE
37193,1920,0,0,0,9.057188987731934,6.561030864715576,0.7726945281028748,0.5925925970077515,0.06367074698209763,0.16324138641357422,4.828313827514648,5.223748683929443,0.9288690090179443,0.9254189729690552,0.8627976179122925,0.8564002513885498,TRUE
37193,1930,0,0,0,8.790911674499512,7.50163459777832,0.7726945281028748,0.5925925970077515,0.06367074698209763,0.16324138641357422,4.828313827514648,5.223748683929443,0.9288690090179443,0.9254189729690552,0.8627976179122925,0.8564002513885498,TRUE
37193,1940,0,0,0,8.601350784301758,8.065893173217773,0.7726945281028748,0.5925925970077515,0.06367074698209763,0.16324138641357422,4.828313827514648,5.223748683929443,0.9288690090179443,0.9254189729690552,0.8627976179122925,0.8564002513885498,TRUE
37193,1950,0,0,1,8.333270072937012,8.434028625488281,0.7726945281028748,0.5925925970077515,0.06367074698209763,0.16324138641357422,4.828313827514648,5.223748683929443,0.9288690090179443,0.9254189729690552,0.8627976179122925,0.8564002513885498,TRUE
37193,1960,0,0,1,7.469654083251953,8.74001693725586,0.7726945281028748,0.5925925970077515,0.06367074698209763,0.16324138641357422,4.828313827514648,5.223748683929443,0.9288690090179443,0.9254189729690552,0.8627976179122925,0.8564002513885498,TRUE
37195,1920,0,0,0,8.725507736206055,6.406879901885986,0.6163547039031982,0.550561785697937,0.06065458804368973,0.03924470394849777,6.626717567443848,6.2441086769104,0.5581180453300476,0.5694661140441895,0.31149575114250183,0.3242916464805603,TRUE
37195,1930,0,0,0,9.137897491455078,6.496775150299072,0.6163547039031982,0.550561785697937,0.06065458804368973,0.03924470394849777,6.626717567443848,6.2441086769104,0.5581180453300476,0.5694661140441895,0.31149575114250183,0.3242916464805603,TRUE
37195,1940,0,0,0,9.01626968383789,6.854354381561279,0.6163547039031982,0.550561785697937,0.06065458804368973,0.03924470394849777,6.626717567443848,6.2441086769104,0.5581180453300476,0.5694661140441895,0.31149575114250183,0.3242916464805603,TRUE
37195,1950,0,0,1,8.932080268859863,7.571473598480225,0.6163547039031982,0.550561785697937,0.06065458804368973,0.03924470394849777,6.626717567443848,6.2441086769104,0.5581180453300476,0.5694661140441895,0.31149575114250183,0.3242916464805603,TRUE
37195,1960,0,0,1,8.386173248291016,8.156797409057617,0.6163547039031982,0.550561785697937,0.06065458804368973,0.03924470394849777,6.626717567443848,6.2441086769104,0.5581180453300476,0.5694661140441895,0.31149575114250183,0.3242916464805603,TRUE
37197,1920,0,0,0,8.278428077697754,5.713732719421387,0.8666373491287231,0.6666666865348816,0.06668134033679962,0.02288071997463703,5.4806389808654785,5.503333568572998,0.9327679872512817,0.9452526569366455,0.8700560927391052,0.8935025930404663,TRUE
37197,1930,0,0,0,8.176016807556152,4.804020881652832,0.8666373491287231,0.6666666865348816,0.06668134033679962,0.02288071997463703,5.4806389808654785,5.503333568572998,0.9327679872512817,0.9452526569366455,0.8700560927391052,0.8935025930404663,TRUE
37197,1940,0,0,0,8.291296005249023,6.907755374908447,0.8666373491287231,0.6666666865348816,0.06668134033679962,0.02288071997463703,5.4806389808654785,5.503333568572998,0.9327679872512817,0.9452526569366455,0.8700560927391052,0.8935025930404663,TRUE
37197,1950,0,0,1,8.190631866455078,7.467942237854004,0.8666373491287231,0.6666666865348816,0.06668134033679962,0.02288071997463703,5.4806389808654785,5.503333568572998,0.9327679872512817,0.9452526569366455,0.8700560927391052,0.8935025930404663,TRUE
37197,1960,0,0,1,7.748891353607178,8.128290176391602,0.8666373491287231,0.6666666865348816,0.06668134033679962,0.02288071997463703,5.4806389808654785,5.503333568572998,0.9327679872512817,0.9452526569366455,0.8700560927391052,0.8935025930404663,TRUE
37199,1920,0,0,0,8.251664161682129,6.406879901885986,0.8083491325378418,0.5161290168762207,0.12776723504066467,0.010737628675997257,5.247024059295654,5.453322887420654,0.9819121360778809,0.988747775554657,0.9641514420509338,0.9776221513748169,TRUE
37199,1930,0,0,0,7.701243877410889,3.828641414642334,0.8083491325378418,0.5161290168762207,0.12776723504066467,0.010737628675997257,5.247024059295654,5.453322887420654,0.9819121360778809,0.988747775554657,0.9641514420509338,0.9776221513748169,TRUE
37199,1940,0,0,0,7.89729642868042,6.2304816246032715,0.8083491325378418,0.5161290168762207,0.12776723504066467,0.010737628675997257,5.247024059295654,5.453322887420654,0.9819121360778809,0.988747775554657,0.9641514420509338,0.9776221513748169,TRUE
37199,1950,0,0,1,7.77821159362793,6.56244421005249,0.8083491325378418,0.5161290168762207,0.12776723504066467,0.010737628675997257,5.247024059295654,5.453322887420654,0.9819121360778809,0.988747775554657,0.9641514420509338,0.9776221513748169,TRUE
37199,1960,0,0,1,6.828711986541748,7.02731466293335,0.8083491325378418,0.5161290168762207,0.12776723504066467,0.010737628675997257,5.247024059295654,5.453322887420654,0.9819121360778809,0.988747775554657,0.9641514420509338,0.9776221513748169,TRUE
38001,1920,0,0,0,6.812345027923584,0,0.6000000238418579,0.5789473652839661,0,0.004355400800704956,4.744932174682617,4.734200477600098,0.9998211860656738,0.9990540742874146,0.9996424317359924,0.9981090426445007,TRUE
38001,1930,0,0,0,7.192379951477051,2.3025851249694824,0.6000000238418579,0.5789473652839661,0,0.004355400800704956,4.744932174682617,4.734200477600098,0.9998211860656738,0.9990540742874146,0.9996424317359924,0.9981090426445007,TRUE
38001,1940,0,0,0,6.784457206726074,2.944438934326172,0.6000000238418579,0.5789473652839661,0,0.004355400800704956,4.744932174682617,4.734200477600098,0.9998211860656738,0.9990540742874146,0.9996424317359924,0.9981090426445007,TRUE
