year,sic3,theil,gini,cv,rmd,mld,mkpm_med,mkpm_avg,n,assets,soe,foreign,determ1,determ2,determ3,herf_3dt_city,eg_3dt_city,avgtariff_ind3,numtariff_ind3,input_tariff,exports,lnasset_proc,ln_theil_proc,lnn_proc,lnasset_single,ln_theil_single,lnn_single,lnasset_nonexp,ln_theil_nonexp,lnn_nonexp,ln_theil_pr,ln_theil_mc,lnn_prmc,lnasset_prmc,ln_theil_tfp,lnasset_surv,ln_theil_surv,lnn_surv,lnasset_enex,ln_theil_enex,lnn_enex,lnasset_soe,ln_theil_soe,lnn_soe,lnasset_nonsoe,ln_theil_nonsoe,lnn_nonsoe,lnasset_coast,ln_theil_coast,lnn_coast,lnasset_inland,ln_theil_inland,lnn_inland,tariff01,hightariff,g,hightariff_post02,rel_year,pre_post,ln_gini,ln_theil,ln_cv,ln_mld,ln_rmd,lnn,lnasset,lnexports,lnfdi,lnit,tariff
2004,356,0.0118017137194163,0.0823666333511865,0.1567943137487074,0.0571804789901686,0.0116180606025657,1.1192314624786377,1.1507538557052612,176,3684.271739130435,0.8279779553413391,184,0.2532150149345398,6.075941562652588,0.0061753191985189915,0.026949336752295494,0.00374020473100245,6.241666793823242,12,7.169565200805664,280602.03125,NA,NA,NA,8.124957084655762,-4.4300618171691895,5.153291702270508,8.40980052947998,-4.475021839141846,4.948760032653809,-0.01705465093255043,0.02604885958135128,3.1354942321777344,8.5480318069458,-5.043942928314209,8.874513626098633,-4.448964595794678,3.7135720252990723,7.848970413208008,-4.443373203277588,4.905274868011475,8.987547874450684,-4.180965900421143,2.944438934326172,8.048115730285645,-4.475918769836426,5.056245803833008,8.10401725769043,-4.589240074157715,4.919981002807617,8.500855445861816,-4.054867267608643,3.6635615825653076,0.14100000381469727,FALSE,Inf,FALSE,-Inf,control,-2.4965748591334673,-4.439510527596432,-1.8528204360811307,-4.455194443160493,-2.8615427152400805,5.170483995038151,8.211828156633862,12.544692685576543,5.214935757608986,1.9698450113230637,0.062416667938232424
2005,356,0.0117310107362614,0.0834167408228113,0.1559914554159719,0.0583435457132562,0.0115714387149996,1.1417407989501953,1.166673183441162,142,6086.526315789473,0.8241201043128967,152,0.2532150149345398,6.075941562652588,0.0061753191985189915,0.031108159571886063,0.005893056280910969,6.241666793823242,12,7.018012523651123,1408620.375,NA,NA,NA,8.68588638305664,-4.434054374694824,4.9416422843933105,8.449809074401855,-4.374567985534668,4.779123306274414,-0.6050307750701904,-0.5762854814529419,3.367295742034912,8.704514503479004,-5.084151268005371,9.040081024169922,-5.168213844299316,3.4965076446533203,8.57095718383789,-4.331369876861572,4.691348075866699,NA,NA,NA,8.642653465270996,-4.420331001281738,4.8978400230407715,8.636879920959473,-4.561326503753662,4.672828674316406,8.914484977722168,-4.26641845703125,3.5553481578826904,0.14100000381469727,FALSE,Inf,FALSE,-Inf,control,-2.4839062604705613,-4.445519453254693,-1.8579540462072333,-4.459215396760492,-2.8414065396794803,4.955827057601261,8.713832806472848,14.158121325905574,5.0238805208462765,1.9484800616637235,0.062416667938232424
1997,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.074604034423828,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17261110305786131,TRUE,2002,FALSE,-5,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18074604034423827
1998,357,0.0162160621113837,0.0965411128739279,0.1846308060396476,0.0663576514182586,0.015804597468046,1.1082568168640137,1.13716721534729,1175,16677.813559322032,0.9028600454330444,1298,0,0,0,0.004378719255328178,0.002214982407167554,17.75279426574707,68,12.606583595275879,5764956.5,10.754033088684082,-3.8113958835601807,3.25809645652771,9.488053321838379,-4.102458953857422,6.993933200836182,9.159944534301758,-4.107531547546387,6.850126266479492,NA,NA,NA,NA,-4.449334144592285,9.999634742736816,-4.157581806182861,6.469250202178955,9.22305965423584,-4.082949638366699,6.272877216339111,10.19550895690918,-3.7671422958374023,6.008813381195068,9.2695465087890625,-4.377474784851074,6.643789768218994,9.775339126586914,-4.283863067626953,6.756932258605957,9.575304985046387,-3.7896463871002197,5.752572536468506,0.17261110305786131,TRUE,2002,FALSE,-4,pre,-2.3377863212222,-4.121753039586709,-1.6893970908815419,-4.147454402285138,-2.712696205813334,7.069023426578259,9.721834585745379,15.567308166123437,7.168579897264035,2.534219185059466,0.1775279426574707
1999,357,0.014274540841638,0.0920837368956595,0.1722657096418947,0.0640817346677731,0.0140046813031491,1.1193770170211792,1.1468030214309692,1205,17090.32874617737,0.8913591504096985,1308,0,0,0,0.004347370937466621,0.0024670823477208614,18.074604034423828,68,12.606583595275879,6428811.5,10.602570533752441,-4.397397041320801,3.4965076446533203,9.54113483428955,-4.254051685333252,7.012115478515625,9.252644538879395,-4.204199314117432,6.870053291320801,NA,NA,NA,NA,-4.422173500061035,9.992340087890625,-4.291772365570068,6.590301036834717,9.167595863342285,-4.19099760055542,6.167516708374023,10.188115119934082,-3.7888760566711426,5.961005210876465,9.387627601623535,-4.573153495788574,6.705638885498047,9.832826614379883,-4.351395130157471,6.781057834625244,9.485921859741211,-4.015544414520264,5.780743598937988,0.17261110305786131,TRUE,2002,FALSE,-3,pre,-2.3850569322505897,-4.249277689166622,-1.7587171706816438,-4.268363626462645,-2.7475959062424065,7.094234845924755,9.7462680120965,15.67630024242644,7.176254532017144,2.534219185059466,0.18074604034423827
2000,357,0.015508975524608,0.0940251028993185,0.1802152147814619,0.0639637388636072,0.015162930006965,1.1160646677017212,1.139724612236023,1221,17136.780635400908,0.8762564063072205,1327,0,0,0,0.004177308175712824,0.002408135449513793,17.715587615966797,136,12.186872482299805,9470816,10.581930160522461,-4.423498630523682,3.7376697063446045,9.53415298461914,-4.1472649574279785,7.020190715789795,9.161784172058105,-4.119055271148682,6.871091365814209,1.4159727096557617,1.4288482666015625,5.87211799621582,9.991371154785156,-4.448095321655273,9.949809074401855,-4.258683681488037,6.7534379959106445,8.960887908935547,-3.9773178100585938,5.897153854370117,10.282822608947754,-3.760835886001587,5.8051347732543945,9.389888763427734,-4.371981143951416,6.790097236633301,9.813444137573242,-4.380770683288574,6.822197437286377,9.541847229003906,-3.7306785583496094,5.713732719421387,0.17261110305786131,TRUE,2002,FALSE,-2,pre,-2.364193480243794,-4.166336356547275,-1.7136035046226323,-4.188901645215339,-2.7494389364458485,7.107425474110705,9.748982346937087,16.063725628292772,7.190676034332207,2.5003593463665696,0.17715587615966796
2001,357,0.0126594197257411,0.0849784050348495,0.1629760529554962,0.0582549072899075,0.0123109088812732,1.1133997440338135,1.1373779773712158,1340,15146.109958506224,0.8651517629623413,1446,0,0,0,0.004112104885280132,0.002985326573252678,17.261110305786133,63,11.76716136932373,10366385,10.335180282592773,-4.486627101898193,3.9512436389923096,9.406261444091797,-4.3794989585876465,7.114769458770752,9.049695014953613,-4.328012943267822,6.9157233238220215,1.5024534463882446,1.512585997581482,5.921578407287598,9.862728118896484,-4.5032877922058105,9.698259353637695,-4.407422065734863,7.067319869995117,8.838908195495605,-4.151378631591797,5.1179938316345215,10.306429862976074,-3.7589776515960693,5.690359592437744,9.243524551391602,-4.644186019897461,6.950814723968506,9.6736602783203125,-4.517153739929199,6.941190242767334,9.459037780761719,-3.993335247039795,5.72358512878418,0.17261110305786131,TRUE,2002,FALSE,-1,pre,-2.4653581131836617,-4.369353698566092,-1.8141520033518088,-4.3972695087514735,-2.8429269447644643,7.200424892944957,9.625499009551431,16.154078917694225,7.27655640271871,2.4653127171061016,0.17261110305786131
2002,357,0.0124328070925267,0.084200198619562,0.1616576002455745,0.0577468110813872,0.0120535071761239,1.1289656162261963,1.1560083627700806,1426,16244.616993464053,0.8705173134803772,1530,0.1791263222694397,9.549912452697754,0.1240745261311531,0.0035074108745902777,0.0045595658011734486,12.134921073913574,63,8.563260078430176,13197436,10.383902549743652,-4.595129489898682,3.7135720252990723,9.517292022705078,-4.414547920227051,7.1785454750061035,9.211065292358398,-4.403061389923096,6.962243556976318,0.6346409916877747,0.6409925222396851,6.0185933113098145,9.862590789794922,-4.561304569244385,9.841794967651367,-4.362794876098633,7.048386573791504,8.448881149291992,-4.53706169128418,5.616771221160889,10.588278770446777,-3.9265544414520264,5.552959442138672,9.246193885803223,-4.528399467468262,7.063048362731934,9.74522590637207,-4.469522476196289,7.020190715789795,9.499857902526855,-4.136311054229736,5.7268476486206055,0.17261110305786131,TRUE,2002,TRUE,0,post,-2.474557998834477,-4.387416566894057,-1.8222747592405684,-4.418399609432389,-2.8516871504747985,7.262628600974241,9.695516870937853,16.395533126264855,7.333023014386481,2.1474809679324887,0.12134921073913574
2003,357,0.0108565483170549,0.0788472960860917,0.1503219671622807,0.0545081013728387,0.0106120172489604,1.1376056671142578,1.1648344993591309,1617,16319.004618937644,0.8613731265068054,1732,0.1791263222694397,9.549912452697754,0.1240745261311531,0.003080317983403802,0.005839382763952017,10.866666793823242,63,7.767066955566406,17012808,10.689689636230469,-4.371704578399658,3.891820192337036,9.531973838806152,-4.533576011657715,7.327780723571777,9.242819786071777,-4.495423793792725,7.0741167068481445,1.1917470693588257,1.2297940254211426,6.102558612823486,9.898266792297363,-3.6562438011169434,9.961688995361328,-4.461602210998535,6.9593987464904785,8.849457740783691,-4.6512908935546875,6.335054397583008,10.670088768005371,-4.068320274353027,5.420535087585449,9.339902877807617,-4.628612995147705,7.237778186798096,9.742698669433594,-4.598297595977783,7.184628963470459,9.501382827758789,-4.246610164642334,5.697093486785889,0.17261110305786131,TRUE,2002,TRUE,1,post,-2.540242258030547,-4.522986849521777,-1.894975837465211,-4.545768217287648,-2.909405939317201,7.388327859577107,9.700085635171378,16.649477030113026,7.4570320891223805,2.049892609918753,0.10866666793823242
2004,357,0.0133318832602423,0.0875078301974438,0.1680202136653807,0.0610025766678724,0.0128162683892336,1.1304532289505005,1.168702244758606,2323,12854.622486663931,0.8370190262794495,2437,0.1791263222694397,9.549912452697754,0.1240745261311531,0.0015472525265067816,0.007351001724600792,9.965079307556152,63,7.169565200805664,37713892,10.63312816619873,-4.1024675369262695,3.8066625595092773,9.405841827392578,-4.3188629150390625,7.720905303955078,9.390323638916016,-4.267821311950684,7.390798568725586,0.7476646304130554,0.7383330464363098,5.983936309814453,9.828805923461914,-4.4103546142578125,9.994328498840332,-4.359639644622803,6.7080841064453125,8.938789367675781,-4.2967329025268555,7.315883636474609,10.325138092041016,-4.037384510040283,5.384495258331299,9.277453422546387,-4.351860523223877,7.65207052230835,9.439742088317871,-4.357329368591309,7.573531150817871,9.558579444885254,-4.149601459503174,5.932245254516602,0.17261110305786131,TRUE,2002,TRUE,2,post,-2.4360270016515915,-4.317596874932444,-1.783670987379891,-4.357039947143698,-2.796839175244004,7.750614732770409,9.461458752225901,17.445539072606845,7.798523053625206,1.9698450113230637,0.09965079307556152
2005,357,0.0118601802140071,0.0833492974395111,0.1576935815787305,0.0583916154779192,0.0114935683757925,1.1506218910217285,1.182647466659546,2274,15666.930004268032,0.8354446291923523,2343,0.1791263222694397,9.549912452697754,0.1240745261311531,0.002601990243420005,0.005445685237646103,9.773015975952148,63,7.018012523651123,37696004,10.940951347351074,-4.404991149902344,3.7135720252990723,9.506392478942871,-4.442405700683594,7.6989359855651855,8.995924949645996,-4.4012064933776855,7.405495643615723,0.7504318356513977,0.7637365460395813,6.340359210968018,9.890149116516113,-4.403803825378418,10.20213508605957,-4.436194896697998,6.643789768218994,9.17164134979248,-4.435083389282227,7.3172125816345215,10.842330932617188,-4.093670845031738,5.141663551330566,9.440183639526367,-4.468137264251709,7.651120185852051,9.640758514404297,-4.513974666595459,7.544332027435303,9.742637634277344,-4.170631408691406,5.9506425857543945,0.17261110305786131,TRUE,2002,TRUE,3,post,-2.4847150988609172,-4.434568690417791,-1.8471014860397046,-4.465967671733885,-2.8405829700387737,7.729295674310482,9.659307400665886,17.445064652105444,7.759187438507795,1.9484800616637235,0.09773015975952148
1997,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.141304016113281,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10058333396911621,FALSE,Inf,FALSE,-Inf,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1114130401611328
1998,358,0.0171152698647435,0.0996727426075579,0.1898797897078648,0.068517527841166,0.0166259212948108,1.0942330360412598,1.1271016597747803,1082,8124.466774716369,0.9297757744789124,1234,0,0,0,0.006841404363512993,0.00410280330106616,10.354166984558105,24,12.418734550476074,2828591.75,10.437959671020508,-4.258065223693848,3.044522523880005,8.937564849853516,-4.063955307006836,6.9593987464904785,8.762877464294434,-4.022646903991699,6.74641227722168,NA,NA,NA,NA,-4.463809013366699,9.280302047729492,-4.148208141326904,6.253829002380371,8.634705543518066,-3.9987921714782715,6.3315019607543945,9.23322868347168,-3.505852222442627,5.932245254516602,8.811817169189453,-4.579103469848633,6.558197975158691,9.037592887878418,-4.274542331695557,6.639875888824463,8.922520637512207,-3.72416090965271,5.758901596069336,0.10058333396911621,FALSE,Inf,FALSE,-Inf,control,-2.305863033500067,-4.0677842393916945,-1.6613640927998186,-4.09679227774642,-2.680665685552955,6.9865664594064265,9.002635377317128,14.855289530927077,7.1180162044653335,2.5192061832689885,0.10354166984558105
1999,358,0.0175009923016872,0.0997122894223312,0.192979051277001,0.0680309999617844,0.0168581112234071,1.102223515510559,1.134474277496338,1073,8146.077116512993,0.9214746952056885,1193,0,0,0,0.0028929742984473705,0.004408328793942928,10.354166984558105,24,12.418734550476074,2859104.25,10.352628707885742,-4.4567413330078125,3.465735912322998,8.926665306091309,-4.059086799621582,6.948897361755371,8.757365226745605,-3.9594244956970215,6.742880821228027,NA,NA,NA,NA,-4.394218921661377,9.221343040466309,-4.083442211151123,6.385194301605225,8.611960411071777,-4.0050859451293945,6.173786163330078,9.253622055053711,-3.466738224029541,5.869297027587891,8.8246002197265625,-4.527616500854492,6.577861309051514,9.04218864440918,-4.225747108459473,6.6502790451049805,8.912772178649902,-3.6963446140289307,5.703782558441162,0.10058333396911621,FALSE,Inf,FALSE,-Inf,control,-2.305466345595371,-4.045497696706666,-1.645173638574639,-4.082923359765359,-2.687791795897616,6.9782137426306985,9.00529175495866,14.866018934438191,7.084226422097916,2.5192061832689885,0.10354166984558105
2000,358,0.014393988813072,0.0903506151342882,0.1740736471473943,0.0615939845547191,0.0139822901820814,1.108218789100647,1.1347559690475464,1112,8220.50698438784,0.9143124222755432,1223,0,0,0,0.0032477607019245625,0.00427604652941227,10.354166984558105,48,12.022464752197266,3840095.25,10.349184036254883,-4.421097278594971,3.5553481578826904,8.925544738769531,-4.2404303550720215,6.981934547424316,8.756229400634766,-4.198477268218994,6.77878475189209,1.0678489208221436,1.001593828201294,5.598422050476074,9.337972640991211,-4.492090225219727,9.126919746398926,-4.287625789642334,6.617403030395508,8.720704078674316,-4.153656959533691,5.897153854370117,9.3438720703125,-3.76364803314209,5.700443744659424,8.836882591247559,-4.4950408935546875,6.70073127746582,9.047574043273926,-4.368611812591553,6.694561958312988,8.925616264343262,-3.9656460285186768,5.71702766418457,0.10058333396911621,FALSE,Inf,FALSE,-Inf,control,-2.4040574536185626,-4.240944603090657,-1.748276809848846,-4.2699637371324934,-2.787191066543542,7.013915474810528,9.014387163081109,15.161007728943778,7.109062135687172,2.48677696234565,0.10354166984558105
2001,358,0.0137723081000958,0.0880470556903083,0.1700947827868506,0.0600469251266724,0.013403045801221,1.1127495765686035,1.1384731531143188,1163,9190.410643367752,0.9026628732681274,1259,0,0,0,0.003408617340028286,0.004494707565754652,10.058333396911621,24,11.626194953918457,4267516.5,10.278709411621094,-4.398587226867676,3.8066625595092773,9.003464698791504,-4.280672073364258,7.025538444519043,8.899048805236816,-4.202277660369873,6.792344570159912,1.0529654026031494,1.0606207847595215,5.627621173858643,9.390037536621094,-4.528570652008057,9.212748527526855,-4.348332405090332,6.900730609893799,8.341130256652832,-3.9805071353912354,5.135798454284668,9.590660095214844,-3.6629927158355713,5.5721540451049805,8.902863502502441,-4.5732855796813965,6.802394866943359,9.097862243652344,-4.4479475021362305,6.777646541595459,9.202110290527344,-3.9038853645324707,5.652489185333252,0.10058333396911621,FALSE,Inf,FALSE,-Inf,control,-2.4298838836642296,-4.28509536227078,-1.7713994514977858,-4.312273299255102,-2.812628936984955,7.0587581525186645,9.125915898069373,15.266542600075596,7.138073034044347,2.453260737925633,0.10058333396911621
2002,358,0.0128782912138104,0.0855034378350732,0.1643997113718415,0.0583640542567323,0.0125263467412844,1.1160204410552979,1.1416893005371094,1268,9295.565280816922,0.8834372758865356,1371,0.18545658886432648,9.246063232421875,0.1212618425488472,0.003134550992399454,0.003876511938869953,9.166666984558105,24,8.4580535888671875,5931332,10.337449073791504,-4.203548908233643,3.9120230674743652,9.029468536376953,-4.348021507263184,7.109879493713379,8.810441970825195,-4.352274417877197,6.845880031585693,1.285545825958252,1.3088083267211914,5.82304573059082,9.497553825378418,-4.558037281036377,9.2264251708984375,-4.3913350105285645,6.890609264373779,8.717230796813965,-4.228504180908203,5.652489185333252,9.696369171142578,-3.836601495742798,5.459585666656494,8.926990509033203,-4.517995357513428,6.940222263336182,9.165205001831055,-4.465176582336426,6.8803839683532715,9.040547370910645,-4.04977560043335,5.686975479125977,0.10058333396911621,FALSE,Inf,FALSE,-Inf,control,-2.4591986952504192,-4.352212236842555,-1.8054545520073315,-4.379921113537283,-2.8410550879541003,7.145196134997171,9.13729271388644,15.59575936632384,7.223295679562314,2.1351190749095332,0.09166666984558106
2003,358,0.0117565529556399,0.0824592086035011,0.1567464634265986,0.0570258498440243,0.0114417478165653,1.1370209455490112,1.1661750078201294,1522,9922.578290704929,0.8783127665519714,1603,0.18545658886432648,9.246063232421875,0.1212618425488472,0.003192119998857379,0.004576263017952442,9.166666984558105,24,7.680298328399658,9111772,10.362337112426758,-4.1750288009643555,4.025351524353027,9.097102165222168,-4.444334030151367,7.304515838623047,8.806453704833984,-4.430840015411377,7.038783550262451,1.3834706544876099,1.4057966470718384,5.79605770111084,9.551729202270508,-3.684927225112915,9.45130443572998,-4.480010032653809,6.795705795288086,8.682397842407227,-4.396498680114746,6.442540168762207,9.840559005737305,-3.846839427947998,5.247024059295654,9.031416893005371,-4.568958282470703,7.194437026977539,9.201763153076172,-4.544609069824219,7.124478340148926,9.205880165100098,-4.089864730834961,5.63478946685791,0.10058333396911621,FALSE,Inf,FALSE,-Inf,control,-2.495451549087528,-4.443344495495568,-1.8531256615954093,-4.470486523532044,-2.864250607914855,7.3277805384216315,9.202568074845788,16.025077761847022,7.3796321526095525,2.0386583912488447,0.09166666984558106
2004,358,0.0137595141715468,0.0884509774856567,0.1710280734032126,0.0617122476775271,0.0131867733248641,1.1191766262054443,1.158230185508728,2775,6962.740083112958,0.8749087452888489,2647,0.18545658886432648,9.246063232421875,0.1212618425488472,0.001976967556402087,0.0065971617586910725,9.195833206176758,24,7.115315914154053,21170644,10.368499755859375,-3.9563136100769043,3.8066625595092773,8.786577224731445,-4.282816410064697,7.919356346130371,8.862059593200684,-4.294276237487793,7.644919395446777,0.8465995192527771,0.8462731242179871,3.7376697063446045,9.7501068115234375,-4.345125198364258,9.661038398742676,-4.269876956939697,6.570882797241211,8.374916076660156,-4.291858673095703,7.630946636199951,9.436999320983887,-3.7582199573516846,5.6698808670043945,8.722930908203125,-4.37039852142334,7.818027973175049,8.827795028686523,-4.331702709197998,7.737616062164307,8.935053825378418,-4.096431255340576,6.177944183349609,0.10058333396911621,FALSE,Inf,FALSE,-Inf,control,-2.425306807158078,-4.286024754400635,-1.7659275640056051,-4.328540972591937,-2.7852728640824096,7.928406026180535,8.848328365955288,16.868126063054593,7.881182202227102,1.962249631702151,0.09195833206176758
2005,358,0.0118698663533158,0.0820735058215174,0.158775664856618,0.0574246740664678,0.0113653961949574,1.1306356191635132,1.1671217679977417,2695,8686.110548851693,0.8619837760925293,2569,0.18545658886432648,9.246063232421875,0.1212618425488472,0.0023946911096572876,0.007084532640874386,9.195833206176758,24,6.975468635559082,19630424,10.518214225769043,-4.4630961418151855,3.6888794898986816,9.022882461547852,-4.429948329925537,7.89058256149292,8.668781280517578,-4.441084861755371,7.608870506286621,0.6565269231796265,0.6534276008605957,3.931825637817383,9.922183990478516,-4.313576698303223,9.875670433044434,-4.44675350189209,6.496775150299072,8.626019477844238,-4.429886341094971,7.616775989532471,10.045348167419434,-4.042378902435303,5.204006671905518,8.947636604309082,-4.4689812660217285,7.829232692718506,9.078313827514648,-4.4763712882995605,7.724888324737549,9.021490097045898,-4.273702621459961,6.066108226776123,0.10058333396911621,FALSE,Inf,FALSE,-Inf,control,-2.5001400207980575,-4.433752329622277,-1.8402629858881165,-4.477181961312326,-2.857281206235572,7.899153483343097,9.069480540258963,16.792591165611835,7.851271997109883,1.9423995133441991,0.09195833206176758
1997,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.299999237060547,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155,TRUE,2002,FALSE,-5,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16299999237060547
1998,359,0.0134574658142099,0.0885938075102245,0.1673508542778857,0.0612506394775137,0.0131906605559018,1.1138755083084106,1.1406614780426025,1763,8118.442744063324,0.9505172371864319,1895,0,0,0,0.0019004089990630746,0.0036754575558006763,15.5,6,12.606583595275879,5073350,9.852624893188477,-4.541464328765869,2.7725887298583984,8.9251251220703125,-4.33270263671875,7.444833278656006,8.755560874938965,-4.256943702697754,7.262628555297852,NA,NA,NA,NA,-4.561400413513184,9.197294235229492,-4.369337558746338,6.732210636138916,8.773667335510254,-4.256226062774658,6.828711986541748,9.76464557647705,-3.8611011505126953,5.883322238922119,8.612085342407227,-4.464529037475586,7.2470808029174805,8.966446876525879,-4.4148030281066895,7.079184532165527,9.068866729736328,-4.165406703948975,6.356107711791992,0.155,TRUE,2002,FALSE,-4,pre,-2.423693316474831,-4.308221247810308,-1.7876627465999417,-4.328246233453671,-2.7927809891625985,7.47477218239787,9.001893634475765,15.439511906875426,7.546974117516527,2.534219185059466,0.155
1999,359,0.011722559643482,0.0823795769084518,0.155969672722735,0.0565680094333425,0.011505981747924,1.1180050373077393,1.1404881477355957,1764,8667.248132337247,0.9443929195404053,1874,0,0,0,0.0021885395981371403,0.003344753058627248,16.299999237060547,6,12.606583595275879,4947304.5,10.012075424194336,-3.823002338409424,2.7725887298583984,8.964774131774902,-4.445760726928711,7.43838357925415,8.77403450012207,-4.426755905151367,7.273786544799805,NA,NA,NA,NA,-4.555891036987305,9.201154708862305,-4.471048831939697,6.893656253814697,8.855327606201172,-4.416162490844727,6.656726360321045,9.908685684204102,-4.032445907592773,5.80814266204834,8.663368225097656,-4.595860004425049,7.266129016876221,8.990978240966797,-4.547646999359131,7.094234943389893,9.211647033691406,-4.272757530212402,6.3261494636535645,0.155,TRUE,2002,FALSE,-3,pre,-2.4964177258401246,-4.446240119064489,-1.8580936962553163,-4.464888226851698,-2.872311657919101,7.475339236566737,9.067306618277689,15.414353440771604,7.535830462798367,2.534219185059466,0.16299999237060547
2000,359,0.0112827629426446,0.0811112218266266,0.1526999559473198,0.0560998270617437,0.0111148000804659,1.1180543899536133,1.1409780979156494,1794,9337.590198123045,0.9439435005187988,1928,0,0,0,0.0021145467180758715,0.003630376420915127,15.305000305175781,12,12.186872482299805,6317086,9.993138313293457,-5.049658298492432,2.890371799468994,8.987512588500977,-4.496673107147217,7.450660705566406,8.763586044311523,-4.47199821472168,7.270312786102295,1.3722230195999146,1.2392157316207886,6.7105231285095215,9.10423469543457,-4.6658935546875,9.26759147644043,-4.565432548522949,7.059617519378662,8.844381332397461,-4.350371360778809,6.4457197189331055,10.123231887817383,-3.9649887084960938,5.613128185272217,8.755579948425293,-4.622056484222412,7.326465606689453,9.0706148147583,-4.664972305297852,7.128496170043945,9.283663749694824,-4.20515775680542,6.30444860458374,0.155,TRUE,2002,FALSE,-2,pre,-2.5119339571910437,-4.484479121181739,-1.8792803552492763,-4.499477718190542,-2.8806225491366035,7.492203042618741,9.141803489166632,15.658768583845474,7.564238475170491,2.5003593463665696,0.1530500030517578
2001,359,0.0119187413345377,0.0814504853295201,0.1587153681720604,0.0560479658416563,0.0115075961551285,1.1226555109024048,1.1474363803863525,1961,9272.2758289284,0.9423738121986389,2081,0,0,0,0.0022379430010914803,0.002747936174273491,15.5,5,11.76716136932373,6984773,10.231131553649902,-3.721134662628174,2.995732307434082,8.946351051330566,-4.437673568725586,7.530479907989502,8.757752418518066,-4.431745529174805,7.370230674743652,1.4511622190475464,1.4092148542404175,6.695798873901367,9.156573295593262,-4.58310079574585,9.19067668914795,-4.48267936706543,7.442492485046387,8.62834644317627,-4.141295433044434,5.537334442138672,10.139501571655273,-3.953577995300293,5.517452716827393,8.801154136657715,-4.525036334991455,7.445417404174805,9.035505294799805,-4.560575008392334,7.251345157623291,9.348048210144043,-4.176758289337158,6.311734676361084,0.155,TRUE,2002,FALSE,-1,pre,-2.5077599853328043,-4.429643215660365,-1.8406428182550805,-4.464747926441744,-2.881547421975231,7.581209826196346,9.134784133167313,15.75924305193467,7.640603826393634,2.4653127171061016,0.155
2002,359,0.0107625958093852,0.0782835248663743,0.1502283016642225,0.054224142177749,0.0104470359310374,1.1263527870178223,1.1487005949020386,2149,8557.410526315789,0.9395825266838074,2280,0.09524933993816376,9.640936851501465,0.1054762452840805,0.0017981993732973933,0.003241094062104821,14.15999984741211,5,8.563260078430176,8242018,10.307146072387695,-4.066293239593506,2.890371799468994,8.906842231750488,-4.533174514770508,7.627544403076172,8.623978614807129,-4.567411422729492,7.461065292358398,0.6438596248626709,0.661229133605957,6.929516792297363,9.085562705993652,-4.692695140838623,9.151742935180664,-4.521844863891602,7.432483673095703,8.553457260131836,-4.5718536376953125,6.129050254821777,10.09411334991455,-4.126157760620117,5.433722019195557,8.784965515136719,-4.595571517944336,7.560080528259277,8.995201110839844,-4.633199214935303,7.355640888214111,9.197444915771484,-4.333296775817871,6.369901180267334,0.155,TRUE,2002,TRUE,0,post,-2.5474181085158842,-4.5316785071183,-1.8955991308760358,-4.561436983768519,-2.914629042076231,7.67275789664251,9.05455291476286,15.924755774814452,7.731930721948486,2.1474809679324887,0.14159999847412108
2003,359,0.0091852219474952,0.0723561652510924,0.1383627242645261,0.0499859020330459,0.0089607366877775,1.1334749460220337,1.1519333124160767,2411,9518.890374331551,0.9361428618431091,2618,0.09524933993816376,9.640936851501465,0.1054762452840805,0.002384693594649434,0.004073609597980976,13.760000228881836,5,7.767066955566406,9452352,NA,NA,NA,9.019901275634766,-4.708743095397949,7.756195545196533,8.8884429931640625,-4.707737445831299,7.552237510681152,0.6365129947662354,0.6002828478813171,7.023758888244629,9.1779146194458,-3.967203140258789,9.25375747680664,-4.645513534545898,7.271703720092773,8.9967679977417,-4.761218547821045,6.8793559074401855,10.03165340423584,-4.127523899078369,5.293304920196533,9.01164436340332,-4.762396335601807,7.701652526855469,9.12675666809082,-4.724212646484375,7.491087436676025,9.253432273864746,-4.612071514129639,6.428105354309082,0.155,TRUE,2002,TRUE,1,post,-2.6261546152837223,-4.690159396481225,-1.977876605424108,-4.714902835757121,-2.996014272651081,7.787796878181171,9.161033563673964,16.061774157391113,7.870165946469845,2.049892609918753,0.13760000228881836
